SCHOOL_YEAR,DISTRICT_ID,DISTRICT_NAME,SCHOOL_ID,SCHOOL_NAME,GRADES_SERVED,SAFE_SCHOOL,AVERAGE_DAILY_MEMBERSHIP,TOTAL,FEMALE,FEMALE_PCT,MALE,MALE_PCT,ECONOMICALLY_DISADVANTAGED,ECONOMICALLY_DISADVANTAGED_PCT,LIMITED_ENGLISH_PROFICIENT,LIMITED_ENGLISH_PROFICIENT_PCT,STUDENTS_WITH_DISABILITIES,STUDENTS_WITH_DISABILITIES_PCT,AFRICAN_AMERICAN,AFRICAN_AMERICAN_PCT,ASIAN,ASIAN_PCT,HAWAIIAN_PACISLD,HAWAIIAN_PACISLD_PCT,HISPANIC,HISPANIC_PCT,NATIVE_AMERICAN,NATIVE_AMERICAN_PCT,WHITE,WHITE_PCT,AFRICAN_AMERICAN_FEMALE,AFRICAN_AMERICAN_MALE,ASIAN_FEMALE,ASIAN_MALE,HAWAIIAN_PACISLD_FEMALE,HAWAIIAN_PACISLD_MALE,HISPANIC_FEMALE,HISPANIC_MALE,NATIVE_AMERICAN_FEMALE,NATIVE_AMERICAN_MALE,WHITE_FEMALE,WHITE_MALE
2018-19,190,Metro Nashville Public Schools,150,Cumberland Elementary,Grades K-4,SAFE SCHOOL,278,280,139,49.6,141,50.4,226,80.7,13,4.6,42,15,223,79.6,1,0.4,3,1.1,23,8.2,0,0,30,10.7,109,114,0,1,2,1,10,13,0,0,18,12
2018-19,190,Metro Nashville Public Schools,160,Dan Mills Elementary,Grades PK-4,SAFE SCHOOL,512,511,257,50.3,254,49.7,99,19.4,40,7.8,54,10.6,71,13.9,8,1.6,1,0.2,74,14.5,3,0.6,354,69.3,33,38,4,4,1,0,47,27,1,2,171,183
2018-19,190,Metro Nashville Public Schools,165,Dodson Elementary,Grades PK-4,SAFE SCHOOL,404,407,202,49.6,205,50.4,241,59.2,50,12.3,82,20.1,232,57,10,2.5,0,0,58,14.3,1,0.2,106,26,118,114,5,5,0,0,27,31,0,1,52,54
2018-19,190,Metro Nashville Public Schools,175,Donelson Middle,Grades 5-8,SAFE SCHOOL,765,774,383,49.5,391,50.5,373,48.2,78,10.1,131,16.9,346,44.7,16,2.1,3,0.4,154,19.9,2,0.3,253,32.7,167,179,11,5,1,2,76,78,1,1,127,126
2018-19,190,Metro Nashville Public Schools,180,DuPont Elementary,Grades PK-4,SAFE SCHOOL,339,340,167,49.1,173,50.9,177,52.1,19,5.6,53,15.6,90,26.5,6,1.8,0,0,33,9.7,2,0.6,209,61.5,51,39,2,4,0,0,18,15,0,2,96,113
2018-19,190,Metro Nashville Public Schools,190,DuPont Hadley Middle,Grades 5-8,SAFE SCHOOL,636,642,290,45.2,352,54.8,241,37.5,25,3.9,105,16.4,201,31.3,9,1.4,2,0.3,76,11.8,2,0.3,352,54.8,83,118,6,3,0,2,42,34,1,1,158,194
2018-19,190,Metro Nashville Public Schools,185,DuPont Tyler Middle,Grades 5-8,SAFE SCHOOL,583,591,293,49.6,298,50.4,284,48.1,71,12,90,15.2,260,44,18,3,1,0.2,150,25.4,3,0.5,159,26.9,119,141,10,8,1,0,85,65,3,0,75,84
2018-19,190,Metro Nashville Public Schools,115,Eagle View Elementary School,Grades PK-5,SAFE SCHOOL,473,472,224,47.5,248,52.5,227,48.1,152,32.2,42,8.9,251,53.2,12,2.5,0,0,125,26.5,1,0.2,83,17.6,115,136,7,5,0,0,59,66,0,1,43,40
2018-19,190,Metro Nashville Public Schools,195,Eakin Elementary,Grades K-4,SAFE SCHOOL,554,558,287,51.4,271,48.6,115,20.6,31,5.6,87,15.6,228,40.9,50,9,0,0,32,5.7,1,0.2,247,44.3,117,111,29,21,0,0,15,17,0,1,126,121
2018-19,190,Metro Nashville Public Schools,8009,East End Preparatory School,Grades K-8,SAFE SCHOOL,873,885,461,52.1,424,47.9,490,55.4,22,2.5,87,9.8,681,76.9,7,0.8,0,0,130,14.7,1,0.1,66,7.5,353,328,4,3,0,0,77,53,1,0,26,40
2018-19,190,Metro Nashville Public Schools,203,East Nashville Magnet High School,Grades 9-12,SAFE SCHOOL,703,710,397,55.9,313,44.1,274,38.6,1,0.1,55,7.7,653,92,5,0.7,0,0,17,2.4,1,0.1,34,4.8,368,285,1,4,0,0,8,9,1,0,19,15
2018-19,190,Metro Nashville Public Schools,296,East Nashville Middle,Grades 5-8,SAFE SCHOOL,355,362,189,52.2,173,47.8,203,56.1,4,1.1,55,15.2,330,91.2,2,0.6,1,0.3,10,2.8,0,0,19,5.2,170,160,2,0,1,0,5,5,0,0,11,8
2018-19,190,Metro Nashville Public Schools,8060,Explore Community School,Grades K-8,SAFE SCHOOL,288,296,157,53,139,47,129,43.6,4,1.4,40,13.5,152,51.4,2,0.7,0,0,15,5.1,1,0.3,126,42.6,85,67,1,1,0,0,8,7,1,0,62,64
2018-19,190,Metro Nashville Public Schools,220,Fall-Hamilton Elementary,Grades PK-4,SAFE SCHOOL,275,276,125,45.3,151,54.7,163,59.1,37,13.4,53,19.2,182,65.9,2,0.7,0,0,59,21.4,0,0,33,12,87,95,1,1,0,0,22,37,0,0,15,18
2018-19,190,Metro Nashville Public Schools,235,Gateway Elementary,Grades K-4,SAFE SCHOOL,257,258,128,49.6,130,50.4,141,54.7,69,26.7,26,10.1,92,35.7,5,1.9,1,0.4,102,39.5,0,0,58,22.5,42,50,2,3,1,0,56,46,0,0,27,31
2018-19,190,Metro Nashville Public Schools,240,Glencliff Elementary,Grades PK-4,SAFE SCHOOL,530,515,256,49.7,259,50.3,250,48.5,275,53.4,44,8.5,49,9.5,16,3.1,1,0.2,352,68.3,0,0,97,18.8,28,21,10,6,1,0,170,182,0,0,47,50
2018-19,190,Metro Nashville Public Schools,245,Glencliff High School,Grades 9-12,SAFE SCHOOL,1151,1162,524,45.1,638,54.9,539,46.4,413,35.5,124,10.7,254,21.9,64,5.5,0,0,626,53.9,0,0,218,18.8,115,139,32,32,0,0,280,346,0,0,97,121
2018-19,190,Metro Nashville Public Schools,250,Glendale Elementary,Grades PK-4,SAFE SCHOOL,410,412,197,47.8,215,52.2,4,1,5,1.2,24,5.8,18,4.4,6,1.5,0,0,33,8,1,0.2,354,85.9,4,14,3,3,0,0,15,18,0,1,175,179
2018-19,190,Metro Nashville Public Schools,255,Glengarry Elementary,Grades PK-4,SAFE SCHOOL,350,347,173,49.9,174,50.1,193,55.6,185,53.3,38,11,58,16.7,6,1.7,1,0.3,223,64.3,0,0,59,17,32,26,3,3,1,0,103,120,0,0,34,25
2018-19,190,Metro Nashville Public Schools,265,Glenview Elementary,Grades PK-4,SAFE SCHOOL,551,566,237,41.9,329,58.1,333,58.8,327,57.8,68,12,103,18.2,3,0.5,1,0.2,311,54.9,0,0,148,26.1,46,57,2,1,0,1,124,187,0,0,65,83
2018-19,190,Metro Nashville Public Schools,270,Goodlettsville Elementary,Grades PK-4,SAFE SCHOOL,314,313,139,44.4,174,55.6,137,43.8,47,15,52,16.6,109,34.8,11,3.5,6,1.9,77,24.6,3,1,107,34.2,46,63,4,7,3,3,34,43,2,1,50,57
2018-19,190,Metro Nashville Public Schools,275,Goodlettsville Middle,Grades 5-8,SAFE SCHOOL,606,627,317,50.6,310,49.4,301,48,57,9.1,84,13.4,269,42.9,19,3,1,0.2,179,28.5,0,0,159,25.4,134,135,12,7,1,0,94,85,0,0,76,83
2018-19,190,Metro Nashville Public Schools,280,Gower Elementary,Grades PK-4,SAFE SCHOOL,566,558,257,46.1,301,53.9,161,28.9,58,10.4,103,18.5,138,24.7,51,9.1,2,0.4,58,10.4,1,0.2,308,55.2,65,73,25,26,2,0,21,37,0,1,144,164
2018-19,190,Metro Nashville Public Schools,285,Gra-Mar Middle,Grades 5-8,SAFE SCHOOL,335,328,146,44.5,182,55.5,235,71.6,61,18.6,55,16.8,236,72,5,1.5,0,0,52,15.9,0,0,35,10.7,102,134,4,1,0,0,24,28,0,0,16,19
2018-19,190,Metro Nashville Public Schools,290,Granbery Elementary,Grades K-4,SAFE SCHOOL,748,759,376,49.5,383,50.5,140,18.4,104,13.7,78,10.3,110,14.5,84,11.1,2,0.3,140,18.4,4,0.5,419,55.2,54,56,37,47,0,2,75,65,2,2,208,211
2018-19,190,Metro Nashville Public Schools,295,H. G. Hill Middle,Grades 5-8,SAFE SCHOOL,688,691,357,51.7,334,48.3,277,40.1,95,13.7,128,18.5,218,31.5,51,7.4,0,0,143,20.7,3,0.4,276,39.9,112,106,27,24,0,0,85,58,1,2,132,144
2018-19,190,Metro Nashville Public Schools,300,Harpeth Valley Elementary,Grades PK-4,SAFE SCHOOL,688,690,347,50.3,343,49.7,78,11.3,26,3.8,73,10.6,92,13.3,49,7.1,6,0.9,54,7.8,1,0.1,488,70.7,45,47,22,27,3,3,30,24,0,1,247,241
2018-19,190,Metro Nashville Public Schools,302,Harris-Hillman Special Education,Grades K-12,SAFE SCHOOL,146,148,66,44.6,82,55.4,55,37.2,27,18.2,146,98.6,50,33.8,9,6.1,1,0.7,29,19.6,0,0,59,39.9,25,25,5,4,0,1,13,16,0,0,23,36
2018-19,190,Metro Nashville Public Schools,140,Hattie Cotton Elementary,Grades PK-4,SAFE SCHOOL,240,241,117,48.5,124,51.5,153,63.5,37,15.4,41,17,153,63.5,2,0.8,0,0,48,19.9,0,0,38,15.8,78,75,1,1,0,0,22,26,0,0,16,22
2018-19,190,Metro Nashville Public Schools,305,Haynes Middle,Grades 5-8,SAFE SCHOOL,242,251,132,52.6,119,47.4,166,66.1,1,0.4,47,18.7,241,96,0,0,0,0,3,1.2,0,0,7,2.8,126,115,0,0,0,0,2,1,0,0,4,3
2018-19,190,Metro Nashville Public Schools,310,Haywood Elementary,Grades PK-4,SAFE SCHOOL,615,621,286,46.1,335,53.9,327,52.7,376,60.5,59,9.5,54,8.7,105,16.9,0,0,399,64.3,1,0.2,62,10,23,31,44,61,0,0,187,212,1,0,31,31
2018-19,190,Metro Nashville Public Schools,315,Head Middle,Grades 5-8,SAFE SCHOOL,563,567,264,46.6,303,53.4,147,25.9,4,0.7,38,6.7,355,62.6,22,3.9,1,0.2,36,6.3,1,0.2,152,26.8,173,182,10,12,0,1,19,17,0,1,62,90
2018-19,190,Metro Nashville Public Schools,318,Henry C. Maxwell Elementary,Grades PK-4,SAFE SCHOOL,548,544,251,46.1,293,53.9,218,40.1,203,37.3,64,11.8,112,20.6,45,8.3,0,0,240,44.1,1,0.2,146,26.8,52,60,21,24,0,0,112,128,0,1,66,80
2018-19,190,Metro Nashville Public Schools,320,Hermitage Elementary,Grades K-4,SAFE SCHOOL,277,286,137,47.9,149,52.1,133,46.5,29,10.1,56,19.6,84,29.4,4,1.4,0,0,61,21.3,1,0.3,136,47.6,39,45,1,3,0,0,30,31,0,1,67,69
2018-19,190,Metro Nashville Public Schools,327,Hickman Elementary,Grades PK-4,SAFE SCHOOL,453,459,216,47.1,243,52.9,213,46.4,68,14.8,77,16.8,192,41.8,16,3.5,1,0.2,73,15.9,1,0.2,176,38.3,87,105,6,10,0,1,40,33,1,0,82,94
2018-19,190,Metro Nashville Public Schools,335,Hillsboro High,Grades 9-12,SAFE SCHOOL,1157,1211,585,48.3,626,51.7,348,28.7,17,1.4,191,15.8,632,52.2,44,3.6,1,0.1,74,6.1,3,0.2,457,37.7,323,309,21,23,1,0,27,47,2,1,211,246
2018-19,190,Metro Nashville Public Schools,340,Hillwood High,Grades 9-12,SAFE SCHOOL,1066,1109,492,44.4,617,55.6,398,35.9,99,8.9,181,16.3,375,33.8,73,6.6,1,0.1,179,16.1,1,0.1,480,43.3,170,205,37,36,1,0,69,110,1,0,214,266
2018-19,190,Metro Nashville Public Schools,350,Hull-Jackson Elementary,Grades PK-4,SAFE SCHOOL,297,296,152,51.4,144,48.6,139,47,4,1.4,31,10.5,258,87.2,8,2.7,0,0,11,3.7,2,0.7,17,5.7,131,127,3,5,0,0,6,5,1,1,11,6
2018-19,190,Metro Nashville Public Schools,355,Hume - Fogg High,Grades 9-12,SAFE SCHOOL,898,903,551,61,352,39,66,7.3,0,0,32,3.5,214,23.7,93,10.3,1,0.1,60,6.6,5,0.6,530,58.7,138,76,60,33,1,0,38,22,3,2,311,219
2018-19,190,Metro Nashville Public Schools,358,Hunters Lane High,Grades 9-12,SAFE SCHOOL,1301,1325,635,47.9,690,52.1,694,52.4,232,17.5,162,12.2,613,46.3,15,1.1,5,0.4,484,36.5,0,0,208,15.7,308,305,6,9,5,0,220,264,0,0,96,112
2018-19,190,Metro Nashville Public Schools,80,Ida B. Wells Elementary,Grades PK-4,SAFE SCHOOL,282,282,136,48.2,146,51.8,233,82.6,21,7.4,45,16,258,91.5,0,0,0,0,10,3.5,2,0.7,12,4.3,122,136,0,0,0,0,6,4,2,0,6,6
2018-19,190,Metro Nashville Public Schools,360,Inglewood Elementary,Grades PK-4,SAFE SCHOOL,167,167,74,44.3,93,55.7,118,70.7,6,3.6,21,12.6,134,80.2,1,0.6,1,0.6,9,5.4,0,0,22,13.2,62,72,1,0,0,1,3,6,0,0,8,14
2018-19,190,Metro Nashville Public Schools,8048,Intrepid College Preparatory Charter School,Grades 5-11,SAFE SCHOOL,566,581,293,50.4,288,49.6,215,37,117,20.1,38,6.5,138,23.8,7,1.2,0,0,346,59.6,0,0,90,15.5,83,55,2,5,0,0,170,176,0,0,38,52
2018-19,190,Metro Nashville Public Schools,365,Isaac Litton Middle,Grades 5-8,SAFE SCHOOL,483,488,226,46.3,262,53.7,193,39.5,21,4.3,86,17.6,197,40.4,9,1.8,0,0,47,9.6,2,0.4,233,47.7,87,110,6,3,0,0,24,23,1,1,108,125
2018-19,190,Metro Nashville Public Schools,700,Isaiah T. Creswell Middle School of the Arts,Grades 5-8,SAFE SCHOOL,405,422,267,63.3,155,36.7,199,47.2,0,0,52,12.3,360,85.3,1,0.2,0,0,12,2.8,2,0.5,47,11.1,228,132,1,0,0,0,8,4,1,1,29,18
2018-19,190,Metro Nashville Public Schools,370,J. E. Moss Elementary,Grades PK-4,SAFE SCHOOL,745,734,361,49.2,373,50.8,341,46.5,342,46.6,82,11.2,115,15.7,52,7.1,0,0,483,65.8,1,0.1,83,11.3,63,52,21,31,0,0,238,245,0,1,39,44
2018-19,190,Metro Nashville Public Schools,375,Jere Baxter Middle,Grades 5-8,SAFE SCHOOL,254,260,121,46.5,139,53.5,184,70.8,43,16.5,44,16.9,148,56.9,0,0,1,0.4,70,26.9,0,0,41,15.8,65,83,0,0,1,0,35,35,0,0,20,21
2018-19,190,Metro Nashville Public Schools,380,Joelton Elementary,Grades PK-4,SAFE SCHOOL,236,239,125,52.3,114,47.7,99,41.4,10,4.2,58,24.3,35,14.6,1,0.4,0,0,29,12.1,0,0,174,72.8,13,22,0,1,0,0,18,11,0,0,94,80
2018-19,190,Metro Nashville Public Schools,385,Joelton Middle,Grades 5-8,SAFE SCHOOL,321,326,144,44.2,182,55.8,260,79.8,11,3.4,60,18.4,219,67.2,0,0,0,0,23,7.1,1,0.3,83,25.5,108,111,0,0,0,0,8,15,0,1,28,55
2018-19,190,Metro Nashville Public Schools,390,John B. Whitsitt Elementary,Grades PK-4,SAFE SCHOOL,398,396,203,51.3,193,48.7,209,52.8,183,46.2,60,15.2,49,12.4,10,2.5,0,0,277,69.9,1,0.3,59,14.9,27,22,8,2,0,0,148,129,0,1,20,39
2018-19,190,Metro Nashville Public Schools,386,John Early Middle,Grades 5-8,SAFE SCHOOL,276,275,126,45.8,149,54.2,222,80.7,7,2.5,56,20.4,230,83.6,10,3.6,0,0,15,5.5,0,0,20,7.3,101,129,6,4,0,0,5,10,0,0,14,6
2018-19,190,Metro Nashville Public Schools,393,John F. Kennedy Middle,Grades 5-8,SAFE SCHOOL,806,794,384,48.4,410,51.6,307,38.7,161,20.3,76,9.6,320,40.3,24,3,1,0.1,287,36.1,1,0.1,161,20.3,160,160,12,12,1,0,139,148,1,0,71,90
2018-19,190,Metro Nashville Public Schools,395,John Overton High,Grades 9-12,SAFE SCHOOL,1902,1945,851,43.8,1094,56.2,736,37.8,502,25.8,181,9.3,381,19.6,200,10.3,3,0.2,751,38.6,2,0.1,608,31.3,174,207,84,116,1,2,329,422,1,1,262,346
2018-19,190,Metro Nashville Public Schools,490,John Trotwood Moore Middle,Grades 5-8,SAFE SCHOOL,765,762,348,45.7,414,54.3,178,23.4,10,1.3,92,12.1,211,27.7,27,3.5,2,0.3,40,5.2,1,0.1,481,63.1,101,110,11,16,2,0,24,16,0,1,210,271
2018-19,190,Metro Nashville Public Schools,740,Johnson Alternative Learning Center,Grades 5-12,SAFE SCHOOL,130,87,25,28.7,62,71.3,67,77,12,13.8,28,32.2,51,58.6,0,0,0,0,26,29.9,1,1.1,9,10.3,18,33,0,0,0,0,3,23,0,1,4,5
2018-19,190,Metro Nashville Public Schools,387,Jones Elementary,Grades K-4,SAFE SCHOOL,257,260,134,51.5,126,48.5,134,51.5,1,0.4,26,10,254,97.7,0,0,0,0,3,1.2,0,0,3,1.2,130,124,0,0,0,0,1,2,0,0,3,0
2018-19,190,Metro Nashville Public Schools,415,Julia Green Elementary,Grades K-4,SAFE SCHOOL,441,446,212,47.5,234,52.5,27,6.1,6,1.3,48,10.8,27,6.1,30,6.7,1,0.2,11,2.5,1,0.2,376,84.3,10,17,16,14,0,1,6,5,1,0,179,197
2018-19,190,Metro Nashville Public Schools,8105,KA @ The Crossings,Grades 5-8,SAFE SCHOOL,286,308,158,51.3,150,48.7,128,41.6,57,18.5,25,8.1,132,42.9,6,1.9,0,0,105,34.1,0,0,65,21.1,60,72,5,1,0,0,61,44,0,0,32,33
2018-19,190,Metro Nashville Public Schools,8002,KIPP Academy Nashville,Grades 5-8,SAFE SCHOOL,364,370,178,48.1,192,51.9,213,57.6,53,14.3,43,11.6,195,52.7,2,0.5,0,0,160,43.2,0,0,13,3.5,103,92,2,0,0,0,68,92,0,0,5,8
2018-19,190,Metro Nashville Public Schools,8095,KIPP Academy Nashville Elementary School,Grades K-4,SAFE SCHOOL,474,488,247,50.6,241,49.4,431,88.3,5,1,87,17.8,454,93,6,1.2,0,0,5,1,1,0.2,22,4.5,231,223,5,1,0,0,1,4,1,0,9,13
2018-19,190,Metro Nashville Public Schools,8042,KIPP Nashville College Prep,Grades 5-8,SAFE SCHOOL,375,385,176,45.7,209,54.3,225,58.4,13,3.4,52,13.5,313,81.3,5,1.3,1,0.3,52,13.5,1,0.3,13,3.4,144,169,2,3,0,1,23,29,1,0,6,7
2018-19,190,Metro Nashville Public Schools,8085,KIPP Nashville College Prep Elementary,Grades K-4,SAFE SCHOOL,256,263,120,45.6,143,54.4,180,68.4,13,4.9,34,12.9,239,90.9,0,0,0,0,18,6.8,2,0.8,4,1.5,108,131,0,0,0,0,8,10,1,1,3,1
2018-19,190,Metro Nashville Public Schools,8011,KIPP Nashville Collegiate High School,Grades 9-12,SAFE SCHOOL,381,387,186,48.1,201,51.9,194,50.1,27,7,48,12.4,261,67.4,2,0.5,0,0,108,27.9,0,0,16,4.1,125,136,2,0,0,0,55,53,0,0,4,12
2018-19,190,Metro Nashville Public Schools,8065,Knowledge Academies High School,Grades 9-12,SAFE SCHOOL,345,356,166,46.6,190,53.4,104,29.2,55,15.4,49,13.8,154,43.3,5,1.4,0,0,136,38.2,2,0.6,59,16.6,65,89,4,1,0,0,69,67,1,1,27,32
2018-19,190,Metro Nashville Public Schools,8012,Knowledge Academy,Grades 5-8,SAFE SCHOOL,269,286,143,50,143,50,103,36,53,18.5,34,11.9,96,33.6,2,0.7,0,0,147,51.4,1,0.3,40,14,49,47,0,2,0,0,78,69,0,1,16,24
2018-19,190,Metro Nashville Public Schools,430,Lakeview Elementary,Grades PK-4,SAFE SCHOOL,510,513,247,48.1,266,51.9,254,49.5,199,38.8,80,15.6,156,30.4,17,3.3,0,0,197,38.4,0,0,143,27.9,79,77,8,9,0,0,96,101,0,0,64,79
2018-19,190,Metro Nashville Public Schools,8003,Lead Academy,Grades 9-12,SAFE SCHOOL,425,445,236,53,209,47,218,49,84,18.9,57,12.8,198,44.5,6,1.3,0,0,188,42.2,0,0,53,11.9,100,98,5,1,0,0,104,84,0,0,27,26
2018-19,190,Metro Nashville Public Schools,8010,LEAD Cameron,Grades 5-8,SAFE SCHOOL,622,603,299,49.6,304,50.4,352,58.4,218,36.2,77,12.8,160,26.5,6,1,0,0,381,63.2,0,0,56,9.3,70,90,4,2,0,0,196,185,0,0,29,27
2018-19,190,Metro Nashville Public Schools,8013,LEAD Southeast,Grades 5-11,SAFE SCHOOL,691,706,362,51.3,344,48.7,313,44.3,169,23.9,62,8.8,128,18.1,41,5.8,0,0,325,46,1,0.1,211,29.9,66,62,23,18,0,0,164,161,0,1,109,102
2018-19,190,Metro Nashville Public Schools,8005,Liberty Collegiate Academy,Grades 5-8,SAFE SCHOOL,437,442,242,54.8,200,45.2,219,49.5,83,18.8,60,13.6,160,36.2,3,0.7,0,0,240,54.3,0,0,39,8.8,98,62,0,3,0,0,127,113,0,0,17,22
2018-19,190,Metro Nashville Public Schools,435,Lockeland Elementary,Grades K-4,SAFE SCHOOL,290,293,140,47.8,153,52.2,13,4.4,0,0,28,9.6,21,7.2,7,2.4,1,0.3,7,2.4,0,0,257,87.7,12,9,3,4,0,1,2,5,0,0,123,134
2018-19,190,Metro Nashville Public Schools,622,Madison Middle,Grades 5-8,SAFE SCHOOL,549,554,260,46.9,294,53.1,371,67,80,14.4,83,15,311,56.1,3,0.5,0,0,165,29.8,0,0,75,13.5,156,155,2,1,0,0,68,97,0,0,34,41
2018-19,190,Metro Nashville Public Schools,445,Maplewood High,Grades 9-12,SAFE SCHOOL,760,765,372,48.6,393,51.4,497,65,112,14.6,138,18,559,73.1,11,1.4,0,0,139,18.2,0,0,56,7.3,280,279,3,8,0,0,61,78,0,0,28,28
2018-19,190,Metro Nashville Public Schools,450,Margaret Allen Middle,Grades 5-8,SAFE SCHOOL,443,425,208,48.9,217,51.1,222,52.2,83,19.5,67,15.8,185,43.5,12,2.8,0,0,143,33.6,3,0.7,82,19.3,82,103,8,4,0,0,72,71,2,1,44,38
2018-19,190,Metro Nashville Public Schools,456,Martin Luther King Jr School,Grades 7-12,SAFE SCHOOL,1260,1269,663,52.2,606,47.8,156,12.3,0,0,14,1.1,536,42.2,145,11.4,2,0.2,88,6.9,1,0.1,497,39.2,313,223,74,71,0,2,48,40,0,1,228,269
2018-19,190,Metro Nashville Public Schools,608,May Werthan Shayne Elementary School,Grades PK-4,SAFE SCHOOL,728,739,362,49,377,51,241,32.6,143,19.4,73,9.9,221,29.9,66,8.9,5,0.7,64,8.7,1,0.1,382,51.7,108,113,48,18,3,2,33,31,1,0,169,213
2018-19,190,Metro Nashville Public Schools,465,McGavock Elementary,Grades PK-4,SAFE SCHOOL,260,257,130,50.6,127,49.4,131,51,70,27.2,32,12.5,86,33.5,3,1.2,1,0.4,83,32.3,1,0.4,83,32.3,44,42,1,2,1,0,39,44,1,0,44,39
2018-19,190,Metro Nashville Public Schools,470,McGavock High,Grades 9-12,SAFE SCHOOL,2205,2295,1152,50.2,1143,49.8,935,40.7,135,5.9,309,13.5,922,40.2,57,2.5,5,0.2,411,17.9,7,0.3,893,38.9,479,443,29,28,2,3,200,211,3,4,439,454
2018-19,190,Metro Nashville Public Schools,480,McMurray Middle,Grades 5-8,SAFE SCHOOL,804,794,371,46.7,423,53.3,457,57.6,337,42.4,73,9.2,128,16.1,84,10.6,0,0,490,61.7,2,0.3,90,11.3,74,54,34,50,0,0,218,272,1,1,44,46
2018-19,190,Metro Nashville Public Schools,330,Meigs Middle,Grades 5-8,SAFE SCHOOL,679,683,360,52.7,323,47.3,60,8.8,2,0.3,26,3.8,184,26.9,72,10.5,0,0,48,7,0,0,379,55.5,107,77,34,38,0,0,27,21,0,0,192,187
2018-19,190,Metro Nashville Public Schools,437,Middle College High,Grades 10-12,SAFE SCHOOL,122,129,77,59.7,52,40.3,29,22.5,3,2.3,8,6.2,58,45,2,1.6,0,0,13,10.1,0,0,56,43.4,40,18,1,1,0,0,8,5,0,0,28,28
2018-19,190,Metro Nashville Public Schools,3,MNPS Virtual School,Grades 5-12,SAFE SCHOOL,91,358,231,64.5,127,35.5,70,19.6,2,0.6,3,0.8,106,29.6,28,7.8,0,0,35,9.8,1,0.3,188,52.5,71,35,16,12,0,0,22,13,1,0,121,67
2018-19,190,Metro Nashville Public Schools,35,Moses McKissack Middle,Grades 5-8,SAFE SCHOOL,305,308,162,52.6,146,47.4,255,82.8,21,6.8,67,21.8,268,87,0,0,0,0,27,8.8,0,0,13,4.2,142,126,0,0,0,0,12,15,0,0,8,5
2018-19,190,Metro Nashville Public Schools,493,Mt. View Elementary,Grades PK-4,SAFE SCHOOL,627,638,327,51.3,311,48.7,251,39.3,152,23.8,64,10,252,39.5,29,4.5,2,0.3,172,27,1,0.2,182,28.5,126,126,17,12,0,2,94,78,1,0,89,93
2018-19,190,Metro Nashville Public Schools,505,Murrell at Glenn School,Grades K-8,SAFE SCHOOL,44,44,7,15.9,37,84.1,35,79.5,1,2.3,43,97.7,38,86.4,0,0,0,0,2,4.5,0,0,4,9.1,7,31,0,0,0,0,0,2,0,0,0,4
2018-19,190,Metro Nashville Public Schools,510,Napier Elementary,Grades PK-4,SAFE SCHOOL,272,268,132,49.3,136,50.7,256,95.5,12,4.5,33,12.3,248,92.5,0,0,0,0,15,5.6,1,0.4,4,1.5,122,126,0,0,0,0,8,7,0,1,2,2
2018-19,190,Metro Nashville Public Schools,8055,Nashville Academy of Computer Science,Grades 5-8,SAFE SCHOOL,287,301,117,38.9,184,61.1,187,62.1,16,5.3,64,21.3,209,69.4,1,0.3,0,0,57,18.9,2,0.7,32,10.6,86,123,1,0,0,0,22,35,0,2,8,24
2018-19,190,Metro Nashville Public Schools,53,Nashville Big Picture High School,Grades 9-12,SAFE SCHOOL,127,129,78,60.5,51,39.5,51,39.5,2,1.6,23,17.8,84,65.1,1,0.8,0,0,16,12.4,0,0,28,21.7,57,27,1,0,0,0,7,9,0,0,13,15
2018-19,190,Metro Nashville Public Schools,8044,Nashville Classical,Grades K-8,SAFE SCHOOL,390,393,196,49.9,197,50.1,176,44.8,8,2,51,13,270,68.7,3,0.8,0,0,30,7.6,1,0.3,89,22.6,136,134,2,1,0,0,15,15,1,0,42,47
2018-19,190,Metro Nashville Public Schools,8008,Nashville Prep,Grades 5-8,SAFE SCHOOL,338,343,180,52.5,163,47.5,199,58,40,11.7,50,14.6,199,58,6,1.7,0,0,113,32.9,1,0.3,24,7,115,84,1,5,0,0,49,64,1,0,14,10
2018-19,190,Metro Nashville Public Schools,512,Nashville School Of The Arts,Grades 9-12,SAFE SCHOOL,542,554,394,71.1,160,28.9,98,17.7,2,0.4,53,9.6,202,36.5,13,2.3,0,0,47,8.5,2,0.4,290,52.3,155,47,7,6,0,0,33,14,1,1,198,92
2018-19,190,Metro Nashville Public Schools,515,Neely's Bend Elementary,Grades K-4,SAFE SCHOOL,274,269,132,49.1,137,50.9,149,55.4,75,27.9,41,15.2,91,33.8,1,0.4,0,0,118,43.9,0,0,59,21.9,51,40,0,1,0,0,57,61,0,0,24,35
2018-19,190,Metro Nashville Public Schools,8004,New Vision Academy,Grades 5-8,SAFE SCHOOL,114,159,82,51.6,77,48.4,87,54.7,47,29.6,9,5.7,65,40.9,0,0,0,0,86,54.1,1,0.6,7,4.4,32,33,0,0,0,0,46,40,1,0,3,4
2018-19,190,Metro Nashville Public Schools,525,Norman Binkley Elementary,Grades PK-4,SAFE SCHOOL,536,531,272,51.2,259,48.8,288,54.2,226,42.6,57,10.7,55,10.4,31,5.8,1,0.2,278,52.4,0,0,166,31.3,24,31,12,19,1,0,153,125,0,0,82,84
